activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],,0,2,音乐会,906,深圳,[],,1_1_610584481964,1810877523,False,0,0,0,0,喜乐会十三周年钜献：巴洛克璨珠——加拿大随想古乐团音乐会,喜乐会十三周年钜献：巴洛克璨珠——加拿大随想古乐团音乐会,180.0,180-580,580.0,[],610584481964,[],售票中,,2020.09.03 周四 20:00,3,18,其他,,深圳音乐厅-演奏大厅,深圳,1550050,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01P6C7wi2GdSDpntIfQ_!!0-item_pic.jpg
[],,0,2,音乐会,1377,成都,[],,1_1_610744106927,1812473773,False,0,1,0,1,《四月是你的谎言》 ——“公生”与“薰”的钢琴小提琴唯美经典音乐集,《四月是你的谎言》 ——“公生”与“薰”的钢琴小提琴唯美经典音乐集,100.0,100-360,360.0,[],610744106927,[],售票中,,2020.12.31 周四 19:30,3,18,其他,,成都艺术中心音乐厅(原特仑苏音乐厅),成都,1495,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01zxzd472GdSDicfuut_!!2251059038.jpg
[],艺人：王传君,0,3,话剧歌剧,872,上海,[],艺人：王传君,1_1_610756574637,1812598450,False,0,1,0,1,椎·剧场 出品 王传君 主演 当代剧场作品《抄写员巴特比》,椎·剧场 出品 王传君 主演 当代剧场作品《抄写员巴特比》,0.0,价格待定,10000000.0,[],610756574637,[],售票中,,时间待定,3,19,话剧,,中国大戏院,上海,236,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01JJAJ522GdSDqyZJcN_!!2251059038.jpg
"[{'id': 170621, 'name': '套票优惠'}]",,0,2,音乐会,1580,杭州,[],,1_1_610597014139,1811002845,False,0,1,0,1,一生必听的电影音乐——《卡农》《海上钢琴师》《教父》《汉尼拔》钢琴小提琴大提琴浪漫邂逅音乐会,一生必听的电影音乐——《卡农》《海上钢琴师》《教父》《汉尼拔》钢琴小提琴大提琴浪漫邂逅音乐会,100.0,100-480,480.0,[],610597014139,[],售票中,,2020.09.26 周六 19:30,3,16,室内乐及古乐,,杭州剧院,杭州,365,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01pWO3M32GdSDmBK6Av_!!2251059038.jpg
[],,0,0,儿童亲子,1580,杭州,[],,1_1_610318573885,1808218442,False,0,1,0,1,筝魂 吉炜古筝专场音乐会-大国灵韵·乐未央名家系列,筝魂 吉炜古筝专场音乐会-大国灵韵·乐未央名家系列,100.0,100-1080,1080.0,[],610318573885,[],售票中,,2020.05.04-12.11,3,0,,,杭州魔方剧院,杭州,1361,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN018u6RVH2GdSDnr3yuP_!!2251059038.jpg
[],,0,3,话剧歌剧,872,上海,[],,1_1_610292517149,1807957875,False,0,0,0,0,上海话剧艺术中心•后浪新潮演出季 话剧《作家在地狱 》,上海话剧艺术中心•后浪新潮演出季 话剧《作家在地狱 》,200.0,200-280,280.0,[],610292517149,[],售票中,,2020.11.12-11.22,3,19,话剧,,上海话剧艺术中心-D6空间,上海,56993,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01PEiRev2GdSDobvRd5_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_610291745802,1807950162,False,0,1,0,1,光辉岁月-打击鼓前世今生专场演奏会,光辉岁月-打击鼓前世今生专场演奏会,88.0,88-228,228.0,[],610291745802,[],售票中,,2020.08.22 周六 14:30,3,18,其他,,北京西区剧场,北京,57069,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01AME04s2GdSDpJLj18_!!2251059038.jpg
[],,0,7,展览休闲,872,上海,[],,1_1_609838528988,1803417993,False,0,0,0,0,「开展营业中」猫国纪——瓜几拉画猫,「开展营业中」猫国纪——瓜几拉画猫,20.0,20-58,58.0,[],609838528988,[],售票中,,2020.04.10-07.10,3,38,展会,,M50创意园,上海,1285005,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01ihebyl2GdSENBqyeH_!!2251059038.jpg
[],,0,0,儿童亲子,906,深圳,[],,1_1_609791288358,1802945587,False,0,0,0,0,【小橙堡】经典成长童话《匹诺曹》,【小橙堡】经典成长童话《匹诺曹》,80.0,80-200,200.0,[],609791288358,[],售票中,,2020.10.06-10.25,3,0,,,南山文体中心剧院小剧院(重复),深圳,1486002,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01Ipidkw2GdSDgtYFjY_!!0-item_pic.jpg
[],,0,0,儿童亲子,2495,石家庄,[],,1_1_609699326076,1802025964,False,0,0,0,0,【小橙堡】格林童话经典人偶剧《睡美人》,【小橙堡】格林童话经典人偶剧《睡美人》,50.0,50-120,120.0,[],609699326076,[],售票中,,2020.10.11 周日,3,0,,,石家庄大剧院中剧场,石家庄,91965,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01oxqwez2GdSDe779GN_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_609324441277,1798277116,False,0,1,0,1,菊次郎的夏天—久石让轻音乐之旅钢琴音乐会,菊次郎的夏天—久石让轻音乐之旅钢琴音乐会,88.0,88-360,360.0,[],609324441277,[],售票中,,2020.08.23 周日 19:30,3,18,其他,,北京西区剧场,北京,57069,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01vMPcVE2GdSDa7wcwo_!!2251059038.jpg
[],艺人：林奕匡,0,1,演唱会,917,东莞,[],艺人：林奕匡,1_1_608692112811,1791953832,False,0,1,0,1,林奕匡 Phil Romantics 2020巡回演唱会-东莞站,林奕匡 Phil Romantics 2020巡回演唱会-东莞站,280.0,280-480,480.0,[],608692112811,[],售票中,,2020.02.15-12.31,3,13,其他,,东莞市影剧院,东莞,57966,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01h6dtsm2GdSDQMWMr1_!!2251059038.jpg
[],,0,0,儿童亲子,893,广州,[],,1_1_608937741135,1794410115,False,0,1,0,1,【小橙堡】经典亲子童话剧《胡桃夹子》-广州站,【小橙堡】经典亲子童话剧《胡桃夹子》-广州站,50.0,50-120,120.0,[],608937741135,[],售票中,,2020.09.05-09.19,3,0,,,郭兰英剧院,广州,60682,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01zQ56lu2GdSDaZIKvo_!!0-item_pic.jpg
"[{'id': 189682, 'name': '套票优惠'}, {'id': 189668, 'name': ' 优惠说明 套票'}]",,0,0,儿童亲子,1580,杭州,[],,1_1_608670400294,1791736706,False,0,1,0,1,你是钢琴家——古典音乐启蒙钢琴名曲欢乐互动多媒体亲子音乐会,你是钢琴家——古典音乐启蒙钢琴名曲欢乐互动多媒体亲子音乐会,80.0,80-280,280.0,[],608670400294,[],售票中,,2020.09.13 周日 14:30,3,0,,,杭州剧院,杭州,365,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01VBVg0a2GdSDXsdv7s_!!2251059038.jpg
"[{'id': 155248, 'name': '优惠'}]",,0,3,话剧歌剧,1847,青岛,[],,1_1_608658498802,1791617692,False,0,0,0,1,730匣子X开心麻花联合出品独角音乐喜剧《求婚女王》（限身高）,730匣子X开心麻花联合出品独角音乐喜剧《求婚女王》（限身高）,80.0,80-480,480.0,[],608658498802,[],售票中,,2020.08.23 周日 16:30,3,19,话剧,,青岛凤凰之声大剧院(西海岸新区),青岛,913013,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01UjchvY2GdSEHEdqok_!!2251059038.png
[],,0,7,展览休闲,852,北京,[],,1_1_607724255662,1782275260,False,0,1,0,0,「开展营业中」奇思妙想减压博物馆,「开展营业中」奇思妙想减压博物馆,45.0,45-49.9,49.9,[],607724255662,[],售票中,,2019.11.08-2020.09.30,3,38,展会,,王府井大街银泰in88二层南侧,北京,2469003,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN016cqcI62GdSDIhYPN6_!!0-item_pic.jpg
[],,0,7,展览休闲,1377,成都,[],,1_1_611117912107,1816211825,False,0,1,0,0,珠宝设计课程,珠宝设计课程,98.0,98,98.0,[],611117912107,[],售票中,,2020.01.19-12.31,3,39,特色体验,,美洲花园棕榈湾,成都,1372017,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN018zZnWe2GdSE0g4VGF_!!2251059038.jpg
[],艺人：Tizzy T,0,1,演唱会,872,上海,[],艺人：Tizzy T,1_1_611024056003,1815273264,False,0,1,0,0,Tizzy T 2020 认·真 演唱会 上海站,Tizzy T 2020 认·真 演唱会 上海站,280.0,280-1080,1080.0,[],611024056003,[],售票中,,2020.02.22-12.31,3,13,其他,,静安体育中心,上海,81568,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01hqjx172GdSE3KeYAJ_!!2251059038.jpg
[],艺人：陈粒,0,1,演唱会,702,长沙,[],艺人：陈粒,1_1_611532710178,1820359805,False,0,1,0,0,2020陈粒“洄游”全国巡回演唱会-长沙站,2020陈粒“洄游”全国巡回演唱会-长沙站,399.0,399-999,999.0,[],611532710178,[],售票中,,2020.04.11-12.31,3,9,流行,,湖南国际会展中心,长沙,496,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01ORLqAN2GdSE3X5zqF_!!2251059038.jpg
[],,0,4,舞蹈芭蕾,1229,昆明,[],,1_1_611282181158,1817854515,False,0,0,0,1,【昆明剧院 · 大剧场】舞蹈风暴总冠军胡沈员现代舞剧《流浪》,【昆明剧院 · 大剧场】舞蹈风暴总冠军胡沈员现代舞剧《流浪》,199.0,199-599,599.0,[],611282181158,[],售票中,,2020.09.22 周二 19:30,3,24,舞蹈,,昆明剧院大剧场,昆明,593,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01A9wMYn2GdSE0zBR6i_!!2251059038.png
[],艺人：CHRISTOPHER,0,1,演唱会,893,广州,[],艺人：CHRISTOPHER,1_1_611129385474,1816326558,False,0,1,0,0,Christopher 2020中国巡演-广州站,Christopher 2020中国巡演-广州站,380.0,380-480,480.0,[],611129385474,[],售票中,,2020.03.11-12.31,3,13,其他,,MAO Livehouse广州,广州,825019,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01MvEUKL2GdSE27epkX_!!2251059038.jpg
[],艺人：刘若英,0,1,演唱会,2148,郑州,[],艺人：刘若英,1_1_611351790682,1818550610,False,0,1,0,0,刘若英2020「飞行日」巡回演唱会郑州站,刘若英2020「飞行日」巡回演唱会郑州站,480.0,480-1380,1380.0,[],611351790682,[],售票中,,2020.04.11-12.31,3,13,其他,,郑州奥林匹克体育中心体育馆,郑州,1749001,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01RLCVLK2GdSEhVgJrj_!!0-item_pic.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_611082405358,1815856757,False,0,1,0,0,IXDC 国际体验设计大会·北京站,IXDC 国际体验设计大会·北京站,5000.0,5000-15500,15500.0,[],611082405358,[],售票中,,2020.07.15-07.19,3,38,展会,,国家会议中心,北京,1417,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01kdbA7C2GdSDzwZ0Lq_!!2251059038.jpg
[],,0,2,音乐会,242,贵阳,[],,1_1_611291207826,1817944782,False,0,1,0,0,“纪念贝多芬诞辰250周年”系列音乐会IV,“纪念贝多芬诞辰250周年”系列音乐会IV,99.0,99-399,399.0,[],611291207826,[],售票中,,2020.07.17 周五 20:00,3,18,其他,,贵阳大剧院音乐厅,贵阳,58121,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01r732Gp2GdSDvICygf_!!2251059038.jpg
[],,0,4,舞蹈芭蕾,872,上海,[],,1_1_611046230615,1815495010,False,0,0,0,1,荷兰沉浸式游戏电音舞蹈剧场 《俄罗斯方块》TETRIS Mon Amour,荷兰沉浸式游戏电音舞蹈剧场 《俄罗斯方块》TETRIS Mon Amour,180.0,180-480,480.0,[],611046230615,[],售票中,,2021.01.08-01.10,3,24,舞蹈,,1862时尚艺术中心,上海,92277,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01RfkwJm2GdSDsZeU6L_!!2251059038.jpg
[],,0,2,音乐会,906,深圳,[],,1_1_610317328526,1808205989,False,0,0,0,0,“漫步古典夜”小剧场系列精品音乐会 英伦之声——BBC交响乐团首席小提琴、钢琴音乐会,“漫步古典夜”小剧场系列精品音乐会 英伦之声——BBC交响乐团首席小提琴、钢琴音乐会,98.0,98-298,298.0,[],610317328526,[],售票中,,2020.11.17 周二 19:30,3,18,其他,,深圳音乐厅小剧场,深圳,1045,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01TwUlnl2GdSDtcrHvt_!!2251059038.jpg
[],,0,7,展览休闲,1038,南京,[],,1_1_610866078079,1813693484,False,0,1,0,0,【开展营业中】南京失恋博物馆,【开展营业中】南京失恋博物馆,49.9,49.9-98,98.0,[],610866078079,[],售票中,,2020.01.01-12.31,3,39,特色体验,,南京失恋博物馆,南京,2608006,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01N4sd6i2GdSDwGlE8N_!!0-item_pic.jpg
[],,0,7,展览休闲,872,上海,[],,1_1_609516680226,1800199506,False,0,1,0,0,「开展中」时空维度：现当代艺术大师作品合集,「开展中」时空维度：现当代艺术大师作品合集,35.0,35-68,68.0,[],609516680226,[],售票中,,2019.12.18-2020.07.26,3,38,展会,,WS SPACE無·集 2F - WS GALLERY,上海,1879001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01jL4uAB2GdSEtSXaPh_!!2251059038.jpg
[],,0,3,话剧歌剧,1377,成都,[],,1_1_609508792876,1800120632,False,0,1,0,1,阿加莎推理巨作《捕鼠器》中文版 成都站,阿加莎推理巨作《捕鼠器》中文版 成都站,120.0,120-480,480.0,[],609508792876,[],售票中,,2020.12.10-12.11,3,19,话剧,,成都国际剧院,成都,2530005,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01Cv0fZu2GdSE2QFJVp_!!2251059038.jpg
[],,0,5,曲苑杂坛,1835,济南,[],,1_1_609890222916,1803934933,False,0,1,0,1,相声剧--子曰--济南站,相声剧--子曰--济南站,100.0,100-220,220.0,[],609890222916,[],售票中,,2020.02.28-12.31,3,32,其他,,山东广电星空剧院,济南,1475067,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01DGJ86x2GdSDyb2h4y_!!2251059038.jpg
[],,0,0,儿童亲子,2495,石家庄,[],,1_1_609200120019,1797033904,False,0,0,0,0,【小橙堡】经典励志人偶剧《丑小鸭》,【小橙堡】经典励志人偶剧《丑小鸭》,50.0,50-120,120.0,[],609200120019,[],售票中,,2020.11.07 周六,3,0,,,石家庄大剧院中剧场,石家庄,91965,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01eGpTyM2GdSDcYQdsx_!!2251059038.jpg
[],,0,5,曲苑杂坛,872,上海,[],,1_1_608850858628,1793541290,False,0,1,0,1,独脚戏《石库门的笑声》 毛猛达 沈荣海 全新作品倾情呈现,独脚戏《石库门的笑声》 毛猛达 沈荣海 全新作品倾情呈现,100.0,100-580,580.0,[],608850858628,[],售票中,,2020.03.26-12.31,3,32,其他,,中国大戏院,上海,236,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01OUYyMW2GdSDRNYPMH_!!2251059038.jpg
[],,0,2,音乐会,906,深圳,[],,1_1_608316237382,1788195077,False,0,0,0,0,【万有音乐系】《最后的莫西干人——亚历桑德罗印第安音乐品鉴会》-深圳站,【万有音乐系】《最后的莫西干人——亚历桑德罗印第安音乐品鉴会》-深圳站,80.0,80-380,380.0,[],608316237382,[],售票中,,2020.06.16-12.31,3,16,室内乐及古乐,,南山文体中心剧院大剧院,深圳,57159,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01MwCjBh2GdSDNDp5DZ_!!0-item_pic.jpg
[],,0,0,儿童亲子,2495,石家庄,[],,1_1_608140537810,1786438082,False,0,0,0,0,【小橙堡】格林童话经典人偶剧《睡美人》-石家庄,【小橙堡】格林童话经典人偶剧《睡美人》-石家庄,50.0,50-120,120.0,[],608140537810,[],售票中,,2020.10.18 周日,3,0,,,石家庄市青少年活动中心礼堂,石家庄,2408001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01Ic9nU42GdSDOF1P1a_!!0-item_pic.jpg
[],,0,7,展览休闲,586,武汉,[],,1_1_607447710935,1779509813,False,0,1,0,0,梵高星空美术馆江汉路旗舰店,梵高星空美术馆江汉路旗舰店,49.9,49.9,49.9,[],607447710935,[],售票中,,2019.11.07-2020.10.28,3,38,展会,,梵高星空美术馆江汉路旗舰店,武汉,2448002,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01SQhxa02GdSDDeJbTb_!!0-item_pic.jpg
[],,0,6,体育,852,北京,[],,1_1_606446881678,1769501520,False,0,1,0,1,2019-2020中国男子篮球职业联赛（CBA）北京紫禁勇士队主场赛事,2019-2020中国男子篮球职业联赛（CBA）北京紫禁勇士队主场赛事,72.0,72-780,780.0,[],606446881678,[],售票中,,2020.06.15-08.31,3,33,球类运动,,奥体中心体育馆,北京,409,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01gV9F4U2GdSDqwSmbo_!!0-item_pic.jpg
[],,0,3,话剧歌剧,1038,南京,[],,1_1_606003508320,1765067787,False,0,1,0,1,悬疑推理音乐剧《水曜日》,悬疑推理音乐剧《水曜日》,180.0,180-580,580.0,[],606003508320,[],售票中,,2020.11.06-11.07,3,22,音乐剧,,江苏荔枝大剧院,南京,92902,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01aYon2P2GdSD1Fn3Vv_!!0-item_pic.jpg
[],,0,6,体育,906,深圳,[],,1_1_605464917402,1759681878,False,0,1,0,1,【单场门票】2019-2020赛季CBA联赛深圳领航者篮球队主场赛事,【单场门票】2019-2020赛季CBA联赛深圳领航者篮球队主场赛事,50.0,50-880,880.0,[],605464917402,[],售票中,,2020.02.07-08.31,3,199,篮球,,深圳大运中心体育馆,深圳,53369,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN010zTLDF2GdSDJS5LbQ_!!2251059038.jpg
[],,0,0,儿童亲子,1835,济南,[],,1_1_604278683168,1747819535,False,0,0,0,1,【小橙堡】经典亲子童话剧《胡桃夹子》-济南站,【小橙堡】经典亲子童话剧《胡桃夹子》-济南站,80.0,80-200,200.0,[],604278683168,[],售票中,,2020.12.06 周日,3,0,,,济南历山剧院,济南,340,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01r0eavw2GdSCgYE7OH_!!0-item_pic.jpg
[],,0,7,展览休闲,872,上海,[],,1_1_603343175437,1738464458,False,0,1,0,0,「开展中」独角兽星空艺术馆 田子坊旗舰店,「开展中」独角兽星空艺术馆 田子坊旗舰店,68.0,68-160,160.0,[],603343175437,[],售票中,,2020.07.01-07.31,3,38,展会,,独角兽星空艺术馆(田子坊旗舰店),上海,2271003,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01gqLcDB2GdSCcHmZoi_!!0-item_pic.jpg
[],,0,7,展览休闲,1580,杭州,[],,1_1_601771856814,1722751272,False,0,1,0,0,「开展营业中」动力滑翔伞飞行体验,「开展营业中」动力滑翔伞飞行体验,30.0,30-5500,5500.0,[],601771856814,[],售票中,,2019.09.04-2020.08.31,3,39,特色体验,,杭州富阳桐洲岛亚联飞行营地,杭州,1076004,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01Y0MMeN2GdSCQtPLB8_!!0-item_pic.jpg
[],艺人：王若琳,0,1,演唱会,947,中山,[],艺人：王若琳,1_1_599170255171,1696735255,False,0,1,0,1,王若琳爱的呼唤巡回演唱会-中山站,王若琳爱的呼唤巡回演唱会-中山站,180.0,180-580,580.0,[],599170255171,[],售票中,,2020.02.15-12.31,3,13,其他,,中山体育馆,中山,54269,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01YgonPe2GdSDiuRzG9_!!2251059038.jpg
[],,0,3,话剧歌剧,1377,成都,[],,1_1_591935923731,1624391941,False,0,1,0,1,北京爆笑感动话剧《夜未央》 成都隆重登场,北京爆笑感动话剧《夜未央》 成都隆重登场,99.0,99-150,150.0,[],591935923731,[],售票中,,2020.07.10-07.19,3,19,话剧,,初相遇剧场·文殊院店,成都,1592021,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01JlcJAS2GdS9pid0wX_!!0-item_pic.jpg
"[{'id': 20563, 'name': '立减'}]",,0,7,展览休闲,852,北京,[],,1_1_587212100363,1577153707,False,0,1,0,0,【游娱联盟】摸金校尉（探险类盗墓主题）-北京,【游娱联盟】摸金校尉（探险类盗墓主题）-北京,696.0,696,696.0,[],587212100363,[],售票中,,2019.02.23-2021.02.22,3,39,特色体验,,游娱联盟,北京,1258037,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN018c4gZQ2GdSBwHYAns_!!0-item_pic.jpg
[],,0,0,儿童亲子,1209,天津,[],,1_1_611923927082,1824271974,False,0,1,0,1,俄罗斯远东少儿芭蕾团经典芭蕾舞剧《白雪公主》,俄罗斯远东少儿芭蕾团经典芭蕾舞剧《白雪公主》,0.0,价格待定,10000000.0,[],611923927082,[],售票中,,时间待定,3,0,,,津湾大剧院,天津,1159,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01VPmlqw2GdSE4sC9i6_!!2251059038.jpg
"[{'id': 184768, 'name': '套票优惠'}]",,0,5,曲苑杂坛,1209,天津,[],,1_1_611923215425,1824264858,False,0,1,0,1,天津河北梆子剧院 河北梆子《宋世杰》,天津河北梆子剧院 河北梆子《宋世杰》,60.0,60-480,480.0,[],611923215425,[],售票中,,2020.08.28 周五 19:15,3,31,戏曲,,天津红旗剧院,天津,59919,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01RAnlvw2GdSDv9aDr4_!!0-item_pic.jpg
